Categories,,,,,,Filter attributes,,,,,,,,Package sizes,Conditions,,,,,,Hidden,,,
ID,Code,Name,Path,Level,Leaf,Brand,Colour,Material,Pattern,Size,Language Book,Video Game Rating,Video Game Platform,Internal memory capacity,Sim Lock,Size group,Author,Title,ISBN,All shippable,New with tags,New without tags,Very good,Good,Satisfactory,Not fully functional,Country/countries,Sorting Order,Size Group ID,Package Size Group
,,,,,,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Filters Only,Upload Form + Filters,Filters Only,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form Only,Upload Form Only,,,,,,,,,,,
5481,OS_BOARD_ERASERS,Board erasers,Home/Office supplies/Presentation supplies/Board erasers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5482,OS_PRESENTATION_CLICKERS,Presentation clickers,Home/Office supplies/Presentation supplies/Presentation clickers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5441,OS_OFFICE_ELECTRONICS,Office electronics,Home/Office supplies/Office electronics,3,FALSE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5483,OS_DOCUMENT_CAMERAS,Document cameras,Home/Office supplies/Office electronics/Document cameras,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5484,OS_LAMINATORS,Laminators,Home/Office supplies/Office electronics/Laminators,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5485,OS_HEAT_SEALERS,Heat sealers,Home/Office supplies/Office electronics/Heat sealers,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5486,OS_TRANSLATORS,Electronic dictionaries & translators,Home/Office supplies/Office electronics/Electronic dictionaries & translators,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5487,OS_BINDING_MACHINES,Binding machines,Home/Office supplies/Office electronics/Binding machines,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5488,OS_PAPER_CUTTING,Paper cutting devices,Home/Office supplies/Office electronics/Paper cutting devices,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
5489,OS_PAPER_SHREDDERS,Paper shredders,Home/Office supplies/Office electronics/Paper shredders,4,TRUE,TRUE,TRUE,FALSE,FALSE,,NULL,FALSE,,,,FALSE,FALSE,All shippable,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,,,
